Unnamed: 0,gender,age,internet_access,study_environment,sleep_hours,social_media_hours,math_score,reading_score,writing_score,science_score,final_exam_score,pass_fail,total_score,average
7773,Male,16,Yes,Moderate,7.01,1.3,53.6,51.0,41.8,42.6,47.5,Fail,314.9,52.48333333333333
2621,Male,15,Yes,Noisy,6.25,2.6,51.5,37.5,62.7,50.2,48.6,Fail,295.5,49.25
6008,Male,15,Yes,Quiet,8.28,0.0,60.8,66.8,73.4,62.3,64.8,Pass,398.4,66.4
5956,Female,16,Yes,Noisy,7.73,1.7,29.4,42.7,52.3,49.5,46.8,Fail,270.1,45.01666666666666
2,Male,17,No,Quiet,7.02,2.4,53.5,38.3,36.3,47.1,42.2,Fail,263.2,43.86666666666667
2370,Female,15,Yes,Quiet,8.28,2.5,54.1,60.8,62.4,77.4,63.8,Pass,399.0,66.5
7914,Female,15,Yes,Moderate,7.48,2.9,35.9,24.2,37.1,36.3,35.9,Fail,237.7,39.61666666666667
1769,Male,18,Yes,Quiet,9.64,1.5,43.0,40.7,35.0,43.6,39.0,Fail,261.6,43.6
8506,Female,18,Yes,Moderate,5.83,1.6,48.7,45.2,44.3,58.5,49.0,Fail,325.29999999999995,54.21666666666666
6025,Male,18,Yes,Quiet,6.7,1.6,50.1,56.9,31.7,57.5,52.2,Pass,307.5,51.25
531,Female,15,Yes,Quiet,7.72,0.5,58.1,63.2,58.7,45.1,56.7,Pass,365.6,60.93333333333334
8724,Female,16,Yes,Moderate,7.21,4.9,48.9,40.7,46.3,42.2,43.8,Fail,281.0,46.833333333333336
8649,Female,16,Yes,Quiet,5.59,0.5,76.0,56.1,77.1,68.9,73.8,Pass,416.6,69.43333333333334
7873,Male,18,Yes,Quiet,7.72,4.2,55.0,44.6,59.4,50.0,50.4,Pass,307.6,51.26666666666666
8890,Male,17,Yes,Noisy,8.5,0.6,43.8,45.9,45.2,49.4,45.5,Fail,281.29999999999995,46.883333333333326
3120,Female,15,No,Quiet,6.91,4.3,45.8,36.3,53.6,48.2,41.6,Fail,266.4,44.4
9022,Male,15,No,Moderate,8.65,1.4,53.6,40.8,37.0,39.7,43.2,Fail,266.1,44.35
731,Male,17,Yes,Quiet,7.28,1.1,55.5,70.9,55.4,69.3,62.2,Pass,405.5,67.58333333333333
3406,Female,15,Yes,Quiet,7.07,1.5,40.4,39.2,46.1,44.3,44.2,Fail,303.29999999999995,50.54999999999999
2339,Male,16,Yes,Moderate,7.47,6.2,29.8,32.7,34.1,44.0,36.0,Fail,249.8,41.63333333333333
5967,Female,18,No,Quiet,6.44,0.0,88.0,88.9,84.0,86.6,89.7,Pass,537.1,89.51666666666667
6580,Female,16,Yes,Moderate,5.32,3.2,56.0,44.6,60.2,34.0,47.2,Fail,308.8,51.46666666666667
2565,Female,15,Yes,Moderate,6.82,1.6,27.4,37.3,32.8,49.1,36.8,Fail,272.7,45.45
7726,Male,16,Yes,Quiet,7.36,4.6,36.5,56.9,55.4,36.8,47.4,Fail,277.70000000000005,46.28333333333334
7820,Male,16,Yes,Moderate,5.66,3.3,63.1,64.5,75.6,63.7,66.5,Pass,406.2,67.7
6713,Female,15,Yes,Noisy,5.85,3.0,68.8,63.0,70.5,58.4,65.8,Pass,391.4,65.23333333333333
6995,Female,15,Yes,Noisy,5.83,3.2,56.4,56.4,58.2,65.7,59.0,Pass,383.2,63.86666666666667
6942,Female,16,Yes,Moderate,5.82,1.9,48.0,44.5,57.0,62.7,52.0,Pass,335.2,55.86666666666667
7794,Male,16,Yes,Quiet,6.59,2.5,56.1,64.8,64.3,67.7,65.3,Pass,362.3,60.38333333333333
8975,Male,18,Yes,Moderate,8.51,1.0,32.3,43.4,39.0,38.4,39.2,Fail,247.1,41.18333333333334
1255,Female,15,Yes,Noisy,8.53,2.1,34.4,55.2,30.9,40.5,41.6,Fail,270.8,45.13333333333333
2104,Female,16,Yes,Quiet,6.52,0.7,57.5,49.6,63.7,46.2,53.0,Pass,342.2,57.03333333333333
6734,Male,18,Yes,Quiet,7.18,2.6,38.4,35.8,44.8,49.2,43.3,Fail,284.3,47.38333333333333
9778,Male,17,Yes,Noisy,5.15,2.5,61.0,66.4,60.8,69.0,62.4,Pass,376.4,62.73333333333333
6224,Female,17,Yes,Moderate,6.7,2.8,47.7,50.4,48.6,54.4,49.1,Fail,315.79999999999995,52.633333333333326
9150,Female,16,Yes,Moderate,6.28,0.4,48.5,47.8,38.2,69.9,53.1,Pass,327.9,54.65
4994,Male,15,Yes,Noisy,8.06,1.9,45.5,38.9,41.2,42.9,40.0,Fail,291.4,48.56666666666666
8969,Female,16,Yes,Quiet,7.31,2.3,53.3,51.4,64.9,52.1,54.6,Pass,342.8,57.13333333333333
6839,Male,18,Yes,Moderate,7.9,3.2,32.4,39.4,41.1,53.2,44.3,Fail,274.5,45.75
5057,Male,16,Yes,Quiet,8.71,1.1,60.1,54.3,54.8,53.1,56.2,Pass,375.8,62.63333333333333
5846,Female,18,Yes,Quiet,6.01,2.9,58.1,39.2,48.5,40.1,43.7,Fail,291.5,48.583333333333336
4434,Female,15,Yes,Quiet,8.53,2.4,33.5,30.5,36.0,28.4,34.6,Fail,232.5,38.75
3484,Female,18,Yes,Noisy,6.87,5.1,60.7,43.5,51.0,42.2,50.2,Pass,347.6,57.93333333333333
9493,Female,16,Yes,Moderate,6.89,1.5,52.4,50.7,42.3,30.4,46.4,Fail,304.2,50.7
5318,Male,17,Yes,Noisy,6.08,0.0,63.5,61.3,51.0,65.6,63.1,Pass,364.2,60.7
3816,Male,17,Yes,Moderate,6.23,0.1,73.1,72.5,68.5,64.6,68.9,Pass,412.3,68.71666666666667
5729,Female,18,Yes,Quiet,8.35,5.3,35.8,42.3,19.5,37.0,35.3,Fail,258.79999999999995,43.133333333333326
8903,Male,16,Yes,Quiet,7.93,1.2,62.3,58.7,53.1,66.7,60.7,Pass,393.2,65.53333333333333
7840,Female,18,Yes,Noisy,6.59,5.4,20.9,18.3,19.4,29.3,21.8,Fail,181.7,30.28333333333333
9889,Female,18,Yes,Moderate,7.6,2.6,47.9,42.9,49.7,43.6,45.9,Fail,276.7,46.11666666666667
1621,Female,17,No,Quiet,7.04,1.9,80.5,71.8,79.9,63.1,74.6,Pass,424.1,70.68333333333332
9423,Female,15,Yes,Quiet,7.49,3.6,46.2,54.4,50.2,44.4,46.5,Fail,335.8,55.96666666666667
6307,Female,18,Yes,Moderate,5.45,0.0,74.0,75.4,56.9,63.5,65.8,Pass,397.6,66.26666666666667
9304,Male,16,Yes,Moderate,6.34,0.0,34.5,37.3,33.9,49.6,38.7,Fail,260.1,43.35
8902,Male,18,Yes,Quiet,8.46,3.4,42.1,47.0,45.4,50.8,48.2,Fail,319.3,53.21666666666667
1096,Female,18,No,Noisy,5.8,4.6,49.0,51.7,49.2,53.2,50.1,Pass,318.0,53.0
8057,Male,18,Yes,Moderate,7.77,1.8,54.2,49.5,55.6,68.4,57.1,Pass,345.40000000000003,57.56666666666667
9481,Female,16,Yes,Quiet,5.89,4.1,37.1,39.3,32.2,37.3,31.8,Fail,240.40000000000003,40.06666666666667
2463,Female,15,Yes,Moderate,6.71,2.1,39.5,52.6,48.3,42.4,44.9,Fail,285.5,47.583333333333336
8289,Female,16,No,Quiet,7.6,2.9,59.3,51.3,63.4,48.3,55.6,Pass,336.90000000000003,56.150000000000006
1788,Male,17,No,Noisy,6.81,2.4,79.3,68.6,65.9,91.2,76.2,Pass,438.4,73.06666666666666
250,Female,15,Yes,Moderate,6.55,3.3,43.8,38.0,48.0,53.6,44.7,Fail,306.90000000000003,51.150000000000006
9926,Female,16,Yes,Moderate,7.51,0.0,98.3,100.0,93.3,81.7,92.3,Pass,534.5,89.08333333333333
6191,Female,17,Yes,Quiet,6.74,1.6,61.6,54.6,59.0,49.4,54.6,Pass,347.6,57.93333333333334
9650,Male,18,No,Moderate,5.44,1.3,57.9,40.1,36.6,47.6,48.5,Fail,299.6,49.93333333333334
192,Male,15,Yes,Moderate,8.05,1.4,48.2,66.0,44.1,53.1,53.2,Pass,334.0,55.66666666666666
820,Male,16,Yes,Quiet,7.07,1.6,59.1,48.4,45.4,39.8,50.3,Pass,307.7,51.28333333333333
9627,Female,18,Yes,Quiet,8.05,5.8,43.3,48.1,36.7,34.7,40.8,Fail,288.70000000000005,48.116666666666674
5714,Male,15,Yes,Quiet,8.26,2.6,36.9,39.1,59.3,35.8,40.8,Fail,283.30000000000007,47.21666666666668
7195,Female,15,Yes,Noisy,7.36,2.1,45.8,37.4,36.7,27.6,38.9,Fail,260.7,43.45
5715,Male,18,Yes,Noisy,6.12,3.8,47.3,51.0,49.4,37.5,46.9,Fail,293.5,48.91666666666666
4400,Female,18,Yes,Quiet,7.45,2.7,41.8,41.3,37.1,37.6,40.1,Fail,260.29999999999995,43.383333333333326
9290,Male,15,Yes,Moderate,6.3,2.0,47.2,46.6,56.2,63.7,51.3,Pass,322.2,53.7
5388,Female,17,Yes,Moderate,5.52,2.4,54.8,52.0,58.0,55.5,60.4,Pass,353.1,58.85
4166,Female,18,Yes,Quiet,7.16,0.3,59.0,49.2,59.6,66.0,58.2,Pass,363.7,60.61666666666667
4951,Female,18,Yes,Quiet,7.78,0.9,73.1,51.5,50.1,54.3,57.0,Pass,344.1,57.35
2687,Female,17,Yes,Quiet,7.92,3.6,64.4,43.4,50.8,57.0,56.7,Pass,344.6,57.43333333333334
4390,Female,17,Yes,Moderate,7.39,1.1,64.9,54.1,62.2,47.3,55.9,Pass,354.29999999999995,59.04999999999999
5860,Male,16,Yes,Moderate,6.18,3.1,32.1,42.2,45.9,38.2,40.7,Fail,275.3,45.88333333333333
5981,Female,16,Yes,Quiet,7.84,4.5,42.4,35.7,33.9,37.1,38.2,Fail,271.5,45.25
4927,Female,18,Yes,Noisy,8.07,3.3,38.9,44.6,50.9,34.5,44.4,Fail,270.90000000000003,45.150000000000006
6735,Female,15,Yes,Quiet,6.66,3.8,37.7,32.6,48.7,35.2,40.3,Fail,286.4,47.73333333333333
2607,Male,16,Yes,Moderate,7.15,4.6,48.6,40.6,43.7,40.0,41.2,Fail,296.40000000000003,49.400000000000006
7466,Female,18,Yes,Quiet,8.42,2.0,71.8,62.9,60.7,74.4,66.4,Pass,382.8999999999999,63.816666666666656
238,Male,16,Yes,Noisy,6.76,4.7,56.6,50.4,41.1,51.3,45.9,Fail,308.9,51.48333333333333
4015,Female,17,Yes,Quiet,7.05,0.5,77.4,68.5,58.4,60.7,66.1,Pass,400.6,66.76666666666667
9262,Female,15,Yes,Quiet,6.85,3.2,57.9,63.6,68.4,58.2,62.2,Pass,361.9,60.31666666666667
2977,Male,18,No,Quiet,7.22,4.8,33.1,41.6,33.6,35.2,40.8,Fail,267.8,44.63333333333333
5712,Male,18,Yes,Moderate,7.23,1.4,57.4,62.2,61.3,61.0,56.6,Pass,356.8,59.46666666666667
9856,Male,15,Yes,Quiet,6.82,0.3,60.4,75.5,76.3,65.8,70.2,Pass,415.1,69.18333333333334
5473,Female,16,Yes,Noisy,6.22,1.5,36.6,46.6,46.5,51.3,45.8,Fail,285.5,47.583333333333336
945,Male,15,Yes,Moderate,5.12,1.6,52.6,62.6,58.1,69.3,62.2,Pass,379.7000000000001,63.28333333333334
8251,Male,17,No,Moderate,5.97,2.4,51.1,60.7,63.9,62.5,59.4,Pass,344.6,57.43333333333334
7681,Female,15,Yes,Noisy,7.03,0.6,35.7,39.8,31.7,38.2,35.5,Fail,227.2,37.86666666666667
5097,Male,18,Yes,Moderate,7.33,2.6,48.6,56.7,66.2,71.7,59.9,Pass,403.1,67.18333333333332
6805,Female,15,Yes,Quiet,6.65,5.0,41.6,44.2,47.6,45.7,43.6,Fail,311.6,51.93333333333334
5803,Male,17,Yes,Moderate,9.34,1.2,38.9,40.3,26.7,35.6,33.5,Fail,208.8,34.800000000000004
3552,Male,16,Yes,Quiet,6.74,0.0,56.9,56.9,61.0,64.1,59.1,Pass,342.1,57.01666666666667
9969,Female,16,Yes,Moderate,7.87,2.1,30.0,37.4,33.8,48.8,39.1,Fail,258.9,43.15
3360,Female,16,Yes,Noisy,7.18,1.2,43.7,43.4,53.7,46.5,47.7,Fail,320.0,53.333333333333336
8249,Female,16,Yes,Quiet,6.36,3.6,63.4,63.8,48.3,50.3,59.3,Pass,337.70000000000005,56.28333333333334
2410,Male,15,No,Moderate,8.13,6.4,56.3,72.0,59.0,47.8,59.8,Pass,344.40000000000003,57.400000000000006
4507,Female,17,Yes,Quiet,6.95,2.4,59.7,44.4,48.4,51.9,52.7,Pass,338.70000000000005,56.45000000000001
8462,Female,17,Yes,Noisy,8.64,3.4,51.8,56.9,42.1,40.4,51.3,Pass,309.3,51.55
3982,Female,17,Yes,Moderate,7.18,4.1,52.2,44.6,66.7,51.7,52.8,Pass,342.7,57.11666666666667
146,Male,16,Yes,Noisy,6.73,4.2,42.9,32.0,40.2,48.0,45.0,Fail,293.5,48.91666666666666
6648,Male,16,Yes,Moderate,7.15,3.5,57.6,57.2,53.8,50.7,52.8,Pass,372.1,62.01666666666667
2294,Female,16,Yes,Moderate,7.99,1.6,57.0,55.1,62.2,53.9,56.8,Pass,362.9,60.48333333333333
2253,Female,16,Yes,Moderate,6.85,3.6,54.1,57.9,45.9,71.2,58.1,Pass,384.80000000000007,64.13333333333334
3611,Male,15,Yes,Quiet,5.75,4.9,39.8,48.7,53.2,48.0,46.1,Fail,295.6,49.26666666666666
5353,Male,15,Yes,Noisy,8.39,3.2,60.7,58.9,49.5,64.2,56.6,Pass,360.4,60.06666666666667
1736,Male,17,No,Moderate,6.4,3.1,68.3,54.9,65.4,60.4,63.8,Pass,395.4,65.89999999999999
7915,Female,18,Yes,Quiet,5.36,2.8,51.3,66.5,69.6,67.1,63.4,Pass,385.6,64.26666666666667
7659,Female,15,Yes,Quiet,7.0,0.2,78.5,61.0,74.8,61.8,67.6,Pass,413.6,68.93333333333334
114,Male,15,Yes,Quiet,6.6,3.4,38.1,27.5,49.6,32.1,37.2,Fail,284.1,47.35
8860,Female,16,Yes,Quiet,7.41,1.0,81.9,87.8,84.7,79.2,85.7,Pass,500.69999999999993,83.44999999999999
5649,Female,17,Yes,Moderate,8.82,4.4,52.9,66.9,68.4,52.0,63.5,Pass,370.00000000000006,61.66666666666668
9844,Female,18,Yes,Noisy,5.38,3.2,42.4,38.3,51.3,39.5,45.4,Fail,297.7,49.61666666666667
498,Male,18,Yes,Moderate,6.52,0.3,45.9,55.2,57.8,58.1,54.2,Pass,340.5,56.75
7822,Male,18,Yes,Noisy,7.21,3.8,51.5,38.8,51.3,41.9,47.5,Fail,297.6,49.6
720,Female,18,Yes,Quiet,5.49,5.0,49.2,37.8,48.5,40.4,45.3,Fail,299.7,49.95
7258,Female,17,Yes,Quiet,8.26,1.3,49.7,44.8,42.7,44.4,49.0,Fail,301.2,50.2
8843,Female,16,Yes,Moderate,6.39,4.0,66.9,52.7,56.1,43.2,58.0,Pass,346.90000000000003,57.81666666666667
5730,Male,18,Yes,Moderate,6.17,0.0,19.0,20.6,24.4,40.2,23.6,Fail,193.1,32.18333333333334
3089,Female,15,Yes,Quiet,7.26,1.1,62.4,50.2,51.5,40.1,50.2,Pass,323.5,53.91666666666666
7226,Male,16,Yes,Quiet,6.53,1.5,30.8,42.6,40.9,44.2,36.4,Fail,278.0,46.333333333333336
7306,Male,16,Yes,Noisy,7.71,1.9,58.6,55.3,57.8,58.4,58.1,Pass,360.2,60.03333333333333
6508,Male,15,Yes,Noisy,8.2,3.9,65.0,76.5,60.9,57.2,66.6,Pass,396.4,66.06666666666668
596,Male,16,Yes,Quiet,8.5,3.8,51.4,36.3,41.9,27.8,42.1,Fail,288.9,48.15
9092,Male,17,Yes,Quiet,5.9,2.0,51.6,36.1,33.6,28.3,37.7,Fail,259.70000000000005,43.28333333333334
6095,Male,15,No,Moderate,7.36,3.7,54.0,50.3,34.1,49.7,46.7,Fail,315.3,52.55
6053,Male,18,Yes,Quiet,7.66,0.4,64.9,58.7,54.8,53.1,54.9,Pass,366.1,61.01666666666666
5164,Male,15,Yes,Moderate,7.6,2.5,31.8,36.9,32.3,33.0,33.2,Fail,247.3,41.21666666666666
1647,Female,18,Yes,Quiet,6.53,2.6,56.5,50.5,46.7,54.0,53.8,Pass,330.7,55.11666666666667
8167,Female,17,Yes,Quiet,5.18,1.7,74.2,70.3,62.7,76.0,68.3,Pass,408.7,68.11666666666666
6920,Female,17,Yes,Quiet,6.19,3.7,53.0,59.6,66.7,41.1,53.4,Pass,372.1,62.01666666666667
2700,Male,17,Yes,Moderate,7.36,4.5,35.9,48.7,44.7,53.6,42.0,Fail,291.8,48.63333333333333
8203,Male,17,Yes,Quiet,6.43,3.2,39.0,48.2,45.9,48.0,44.0,Fail,302.0,50.333333333333336
1700,Male,15,Yes,Quiet,6.06,1.7,51.5,53.1,62.3,60.9,56.7,Pass,341.0,56.833333333333336
8943,Male,18,No,Moderate,8.08,2.4,51.3,60.7,58.4,39.3,55.5,Pass,339.9,56.65
5404,Male,17,Yes,Quiet,6.04,3.2,55.1,38.5,46.3,50.7,45.4,Fail,303.0,50.5
7219,Male,15,Yes,Moderate,5.34,5.4,50.2,55.0,35.8,43.3,45.8,Fail,279.8,46.63333333333333
7502,Male,15,Yes,Moderate,5.59,1.6,55.1,40.8,40.7,39.0,44.1,Fail,277.20000000000005,46.20000000000001
2942,Male,16,Yes,Noisy,6.37,2.8,49.7,50.2,50.4,52.4,45.9,Fail,305.40000000000003,50.900000000000006
6301,Female,16,No,Moderate,6.72,2.5,51.4,57.7,60.0,55.2,56.8,Pass,372.0,62.0
86,Female,17,Yes,Quiet,6.63,1.0,25.3,17.1,39.8,38.9,27.4,Fail,218.0,36.333333333333336
2308,Male,18,Yes,Quiet,7.32,3.7,77.8,91.3,77.2,72.2,78.0,Pass,451.3,75.21666666666667
2677,Female,15,Yes,Moderate,7.65,1.9,54.4,66.5,53.0,53.6,56.7,Pass,363.8,60.633333333333326
8216,Female,15,Yes,Quiet,7.96,1.6,34.2,41.5,29.5,46.1,42.1,Fail,280.9,46.81666666666666
7729,Male,17,No,Quiet,7.64,5.4,23.8,32.0,38.3,26.5,30.8,Fail,241.4,40.23333333333333
2594,Male,17,Yes,Moderate,6.38,0.7,45.0,36.3,14.2,44.9,34.7,Fail,229.8,38.3
5884,Female,15,No,Quiet,8.53,1.4,46.2,57.8,52.6,42.0,52.3,Pass,311.0,51.833333333333336
1029,Male,16,No,Quiet,6.04,1.9,56.1,48.0,68.9,37.0,50.9,Pass,336.79999999999995,56.133333333333326
136,Male,17,No,Quiet,7.19,2.9,35.4,44.5,30.8,29.5,36.6,Fail,225.2,37.53333333333333
6831,Female,17,Yes,Moderate,6.74,0.5,45.4,44.8,60.1,45.1,52.3,Pass,297.7,49.61666666666667
7814,Male,18,Yes,Noisy,7.66,0.0,35.8,40.8,56.8,51.4,47.1,Fail,292.9,48.81666666666666
2854,Female,18,Yes,Quiet,6.4,3.2,52.4,47.2,52.5,45.9,48.6,Fail,312.5,52.083333333333336
4409,Female,17,Yes,Noisy,8.11,1.3,46.0,48.7,41.9,38.0,49.0,Fail,274.1,45.68333333333334
1200,Male,18,Yes,Moderate,5.24,4.3,73.5,68.7,66.3,51.1,66.2,Pass,413.6,68.93333333333334
4717,Female,17,Yes,Moderate,8.08,1.3,59.0,47.6,59.3,50.7,53.8,Pass,361.3,60.21666666666666
9517,Female,15,Yes,Moderate,6.9,1.5,31.6,41.6,30.8,42.9,39.1,Fail,260.7,43.45
6594,Male,18,No,Moderate,6.05,1.7,22.0,31.4,35.4,52.6,35.9,Fail,256.70000000000005,42.78333333333334
566,Female,15,No,Moderate,8.04,2.2,60.4,68.9,72.1,55.8,66.6,Pass,419.19999999999993,69.86666666666666
7328,Male,18,Yes,Quiet,7.75,3.5,22.1,24.1,10.7,24.5,24.3,Fail,177.3,29.55
5430,Male,15,No,Quiet,7.46,0.5,52.2,48.1,41.4,33.9,44.5,Fail,295.70000000000005,49.28333333333334
3927,Male,16,Yes,Moderate,8.49,1.2,50.3,60.2,65.6,57.2,61.2,Pass,355.9,59.31666666666666
6055,Female,15,Yes,Moderate,6.35,2.7,26.1,29.6,35.7,32.4,29.1,Fail,204.4,34.06666666666667
7589,Male,18,Yes,Moderate,6.55,5.3,36.7,41.0,45.8,43.2,41.4,Fail,278.6,46.43333333333334
7122,Male,17,Yes,Moderate,6.06,1.0,62.1,56.6,67.1,69.6,66.1,Pass,372.7,62.11666666666667
6572,Female,18,Yes,Quiet,7.02,2.4,72.9,81.1,73.1,88.8,77.2,Pass,493.1,82.18333333333332
6535,Male,15,Yes,Noisy,6.54,3.9,55.3,53.0,54.2,37.8,48.1,Fail,326.1,54.35
8913,Male,17,Yes,Moderate,7.02,2.1,38.5,38.1,36.3,33.7,38.1,Fail,235.4,39.23333333333333
8275,Male,18,Yes,Moderate,5.42,0.0,61.1,49.6,60.3,51.1,58.6,Pass,372.2,62.03333333333333
2330,Female,16,Yes,Moderate,8.42,3.3,66.2,59.3,69.8,61.4,65.2,Pass,393.8,65.63333333333333
3515,Male,16,Yes,Moderate,4.43,0.0,89.0,76.3,80.4,66.5,78.0,Pass,468.80000000000007,78.13333333333334
2187,Female,15,No,Quiet,6.04,2.3,57.0,57.8,52.6,68.7,57.7,Pass,352.8,58.8
195,Female,17,Yes,Moderate,5.75,0.9,54.6,38.5,49.1,49.1,49.4,Fail,309.6,51.6
7257,Male,18,Yes,Noisy,6.34,2.4,54.4,57.1,51.5,55.7,53.8,Pass,328.3,54.71666666666667
5666,Male,16,Yes,Noisy,8.46,0.5,50.8,67.6,52.0,59.9,54.6,Pass,376.7,62.78333333333333
5059,Female,18,Yes,Noisy,6.91,6.6,37.1,34.6,32.8,29.2,35.8,Fail,241.2,40.2
802,Male,17,Yes,Quiet,7.09,0.8,60.4,44.4,43.7,58.2,52.0,Pass,296.1,49.35
8848,Female,16,Yes,Moderate,6.49,2.0,49.9,45.6,49.1,57.3,49.9,Fail,298.7,49.78333333333333
9928,Male,16,Yes,Moderate,7.69,2.1,21.6,29.9,48.5,43.8,36.5,Fail,268.0,44.66666666666666
2068,Female,17,Yes,Moderate,6.93,2.6,50.0,60.7,48.6,50.1,52.5,Pass,348.2,58.03333333333333
9082,Female,18,Yes,Quiet,5.24,0.8,30.1,26.8,26.2,41.0,31.6,Fail,224.5,37.41666666666666
8744,Female,17,Yes,Quiet,6.28,3.2,64.2,76.3,65.4,70.5,70.2,Pass,418.0,69.66666666666667
644,Female,18,Yes,Moderate,9.59,1.5,48.9,57.1,49.6,83.1,55.4,Pass,345.79999999999995,57.633333333333326
9374,Female,16,Yes,Moderate,8.14,2.3,56.6,62.4,43.5,45.5,53.7,Pass,337.29999999999995,56.21666666666666
5103,Female,18,Yes,Noisy,7.41,5.5,58.2,60.4,50.1,45.6,53.0,Pass,358.69999999999993,59.78333333333333
5460,Male,18,Yes,Quiet,6.16,2.9,55.2,65.3,58.5,64.2,59.9,Pass,400.1,66.68333333333332
1637,Male,18,Yes,Moderate,6.31,3.3,46.5,62.1,53.7,47.9,53.1,Pass,318.8,53.13333333333333
120,Female,17,Yes,Moderate,8.77,4.0,49.9,58.2,54.1,50.8,52.9,Pass,365.9,60.98333333333333
2981,Female,15,Yes,Moderate,8.76,2.8,66.0,75.0,55.2,58.2,62.0,Pass,381.5,63.583333333333336
5069,Female,18,Yes,Quiet,6.94,1.6,45.5,56.2,75.0,51.7,56.3,Pass,346.3,57.71666666666667
3074,Male,15,Yes,Quiet,7.55,2.1,25.2,25.7,46.6,43.5,36.3,Fail,244.7,40.78333333333334
8927,Female,16,Yes,Quiet,7.38,4.4,47.1,39.6,44.7,45.5,45.8,Fail,278.8,46.46666666666667
3278,Female,18,No,Moderate,7.98,0.9,31.0,39.7,37.6,42.9,35.7,Fail,267.1,44.51666666666667
2135,Male,15,Yes,Quiet,6.06,0.0,66.7,43.6,61.8,42.6,56.7,Pass,347.6,57.93333333333334
8941,Male,15,Yes,Moderate,6.76,3.0,36.2,31.8,36.1,38.2,37.6,Fail,236.3,39.38333333333333
4970,Female,15,No,Noisy,8.5,3.7,44.0,41.0,35.3,27.1,36.9,Fail,239.7,39.95
6195,Female,18,Yes,Moderate,7.72,3.9,49.2,67.1,55.7,58.8,57.5,Pass,349.8,58.3
134,Male,18,No,Noisy,8.4,3.3,35.7,39.5,41.0,38.4,40.7,Fail,282.70000000000005,47.116666666666674
7731,Female,15,Yes,Quiet,7.01,3.9,48.0,57.9,52.1,56.5,53.8,Pass,326.3,54.38333333333333
5324,Male,15,Yes,Noisy,5.48,0.0,51.9,43.7,37.3,54.6,44.1,Fail,294.4,49.06666666666666
9640,Male,18,Yes,Moderate,4.54,0.5,46.7,51.3,48.5,54.9,47.2,Fail,335.40000000000003,55.900000000000006
6160,Female,17,No,Quiet,6.03,4.6,63.6,62.7,52.0,51.4,60.9,Pass,373.9,62.31666666666667
2559,Female,17,Yes,Moderate,5.69,1.1,56.5,61.3,61.0,44.2,56.9,Pass,342.0,57.0
62,Male,17,Yes,Quiet,5.68,3.7,55.3,45.1,60.1,60.6,55.7,Pass,347.70000000000005,57.95000000000001
1358,Female,17,Yes,Quiet,5.85,1.7,83.2,87.7,67.2,71.7,77.5,Pass,464.5,77.41666666666667
6725,Male,18,Yes,Moderate,8.08,2.8,57.4,61.5,63.3,53.3,60.9,Pass,396.4,66.06666666666666
2467,Male,17,Yes,Noisy,8.48,2.8,50.4,60.9,36.2,69.9,56.6,Pass,356.7,59.45
679,Female,15,Yes,Quiet,6.68,0.7,65.9,55.1,52.5,51.1,55.8,Pass,348.2,58.03333333333333
6797,Male,18,Yes,Quiet,7.2,1.9,58.6,66.5,69.5,62.0,62.3,Pass,400.30000000000007,66.71666666666668
741,Female,15,Yes,Quiet,5.78,4.3,38.7,37.3,40.7,43.5,37.3,Fail,274.7,45.78333333333333
5307,Male,18,Yes,Noisy,8.01,3.7,50.5,56.5,49.7,51.2,50.5,Pass,341.9,56.98333333333333
7627,Male,18,Yes,Quiet,7.68,2.7,34.0,29.3,34.1,30.5,34.1,Fail,210.8,35.13333333333333
3641,Male,18,Yes,Quiet,7.22,3.2,47.3,43.0,40.2,50.8,45.8,Fail,303.0,50.5
444,Female,17,Yes,Quiet,7.56,0.0,66.2,60.1,74.7,66.7,67.8,Pass,430.6,71.76666666666667
8140,Female,16,Yes,Moderate,6.25,2.9,41.1,59.0,46.5,53.2,47.2,Fail,342.5,57.083333333333336
3258,Male,17,Yes,Quiet,7.5,2.3,55.4,59.2,59.5,65.4,60.2,Pass,381.3,63.54999999999999
4663,Male,17,Yes,Moderate,6.71,1.7,56.0,24.8,18.7,38.2,32.1,Fail,240.3,40.05
1873,Female,16,Yes,Noisy,7.3,4.2,24.2,36.9,27.2,22.2,29.0,Fail,195.7,32.61666666666667
6366,Female,15,Yes,Moderate,6.84,2.6,53.7,52.9,49.2,50.3,50.5,Pass,329.8,54.96666666666667
2596,Male,18,No,Noisy,7.81,2.9,54.5,45.3,41.3,51.5,52.1,Pass,308.2,51.36666666666667
1717,Male,18,Yes,Noisy,6.03,1.9,68.7,54.4,52.9,64.2,59.4,Pass,399.6,66.6
2912,Female,15,Yes,Noisy,7.72,3.1,37.6,46.7,48.9,42.1,44.8,Fail,280.1,46.68333333333334
2843,Male,18,Yes,Moderate,7.37,0.0,51.6,63.8,59.0,64.3,60.2,Pass,377.6,62.93333333333333
4027,Male,17,Yes,Quiet,7.22,2.9,51.2,47.4,65.2,68.1,56.2,Pass,339.1,56.51666666666667
5488,Female,18,No,Moderate,8.26,1.7,38.8,26.7,36.0,42.4,37.0,Fail,259.2,43.2
8634,Female,15,Yes,Noisy,7.23,1.0,53.2,38.3,41.9,39.0,43.4,Fail,315.8,52.63333333333333
